psechoice,hscath,hsrural,grades,faminc,famsiz,parsome,parcoll,female,asian,hispan,black,grants,loans
2,0,0,8.680000305,42.5,5,0,1,0,0,0,0,0,0
1,0,0,7.699999809,62.5,5,1,0,1,0,0,0,0,0
1,0,0,8.569999695,87.5,4,1,0,0,0,0,0,0,0
2,0,0,6.78000021,87.5,3,1,0,0,0,0,0,0,0
2,0,0,7.329999924,62.5,7,1,0,1,0,0,0,0,0
2,0,0,5.579999924,30,4,1,0,1,0,0,0,0,0
2,0,0,7.179999828,30,4,0,0,1,0,0,0,0,0
1,0,0,10.43999958,62.5,4,0,1,1,0,0,0,0,0
1,0,0,11.43000031,22.5,5,1,0,0,0,0,0,0,0
2,0,0,8.670000076,42.5,3,1,0,1,1,0,0,1,0
3,0,0,3.779999971,150,6,0,1,1,0,0,0,0,0
3,0,0,3.779999971,150,6,0,1,1,0,0,0,0,0
1,0,0,10.96000004,22.5,4,1,0,0,0,0,0,0,0
3,0,0,2.130000114,62.5,4,0,1,1,0,0,0,1,0
3,0,1,6.5,42.5,5,1,0,0,0,0,0,0,0
2,0,1,6.389999866,42.5,5,0,1,0,0,0,0,1,0
3,0,1,2.559999943,30,6,1,0,1,0,0,0,1,1
3,0,1,5.079999924,42.5,6,0,1,1,0,0,0,0,1
3,0,1,6.070000172,8.75,9,1,0,0,0,0,0,1,1
3,0,1,6.070000172,8.75,9,1,0,0,0,0,0,0,0
3,0,1,7.269999981,42.5,6,0,0,0,0,0,0,0,0
3,0,1,2.730000019,42.5,6,0,1,1,0,0,0,1,1
2,0,1,8.050000191,30,3,1,0,1,0,0,0,0,0
2,0,1,8.050000191,30,3,1,0,1,0,0,0,0,0
3,0,1,7.019999981,42.5,4,1,0,0,0,0,0,0,0
3,0,1,7.019999981,42.5,4,1,0,0,0,0,0,0,0
1,0,1,8.239999771,8.75,6,0,0,1,0,0,0,0,0
1,0,1,8.600000381,42.5,4,0,0,1,0,0,0,0,0
3,0,1,7.809999943,30,6,1,0,0,0,0,0,0,0
2,0,0,7.010000229,6.25,2,1,0,1,0,0,1,1,0
2,0,0,9.909999847,12.5,3,0,0,0,0,0,0,0,0
3,0,0,5.349999905,12.5,3,1,0,0,0,0,0,1,0
1,0,0,4.710000038,4,3,1,0,1,0,0,0,0,0
3,0,0,2.900000095,42.5,4,1,0,0,0,0,0,0,0
3,0,0,7.130000114,30,4,1,0,1,0,0,0,0,0
2,0,0,5.920000076,62.5,7,0,1,0,0,0,0,0,0
2,0,0,5.070000172,30,4,0,0,1,0,0,0,1,0
1,0,0,9.039999962,62.5,6,1,0,0,0,0,0,0,0
1,0,0,8.430000305,30,3,1,0,1,0,0,0,0,0
2,0,0,6.480000019,42.5,6,0,0,0,0,0,0,0,1
2,0,0,8.979999542,12.5,3,1,0,1,0,0,0,1,0
3,0,1,3.279999971,17.5,2,0,0,1,0,0,0,1,0
1,0,1,10.27999973,22.5,5,1,0,0,0,0,0,0,0
3,0,1,7.849999905,42.5,4,0,0,0,0,0,0,1,0
2,0,1,5.739999771,12.5,3,1,0,1,0,0,0,1,0
2,0,1,5.739999771,12.5,3,1,0,1,0,0,0,0,0
1,0,1,6.610000134,42.5,3,1,0,0,0,0,0,0,0
2,0,1,6.480000019,62.5,5,1,0,1,0,0,0,1,1
2,0,1,9.81000042,42.5,5,0,0,0,0,0,0,1,1
3,0,1,7.210000038,62.5,4,0,1,0,0,0,0,1,0
3,0,0,4.96999979,8.75,3,1,0,1,0,0,0,1,1
1,0,0,3.460000038,62.5,4,1,0,0,0,0,0,0,0
2,0,0,11.34000015,42.5,3,1,0,0,0,0,0,0,0
3,0,0,6.230000019,8.75,4,0,0,0,0,0,0,1,0
3,0,0,3.309999943,0,5,1,0,1,0,0,0,1,0
1,0,0,11.06000042,22.5,4,1,0,0,0,0,1,0,0
2,0,1,6.190000057,62.5,5,1,0,0,0,0,0,0,0
2,0,1,6.190000057,62.5,5,1,0,0,0,0,0,0,1
2,0,1,7.809999943,62.5,6,0,0,0,0,0,0,1,0
2,0,1,6.889999866,62.5,4,1,0,1,0,0,0,0,0
1,0,1,9.510000229,17.5,5,0,0,0,0,0,0,0,0
1,0,1,9.520000458,62.5,5,1,0,0,0,0,0,0,0
1,0,1,7.170000076,42.5,3,1,0,0,0,0,0,0,0
3,0,1,2.359999895,150,3,0,1,0,0,0,0,0,0
1,0,0,10.30000019,12.5,4,1,0,0,0,0,0,0,0
3,0,0,6.420000076,30,5,1,0,0,0,0,0,1,1
3,0,0,6.420000076,30,5,1,0,0,0,0,0,1,1
3,0,0,8.329999924,62.5,4,0,1,0,0,0,0,0,0
1,0,0,10.36999989,62.5,4,0,1,0,0,0,0,0,0
3,0,0,2,62.5,4,0,1,0,0,0,0,0,0
3,0,0,3.160000086,62.5,5,0,1,1,0,0,0,1,1
3,0,1,6.460000038,30,2,0,1,0,0,0,0,1,1
3,0,1,8.579999924,42.5,5,1,0,0,0,1,0,0,0
3,0,1,8.579999924,42.5,5,1,0,0,0,1,0,0,0
1,0,1,10.52000046,22.5,4,0,0,0,0,0,0,0,0
3,0,1,3.519999981,87.5,5,0,1,1,0,0,0,1,1
3,0,1,8.109999657,42.5,3,0,1,1,0,0,0,0,0
3,0,1,5.670000076,62.5,5,1,0,0,0,0,0,0,0
3,0,1,4.5,250,4,0,1,1,1,0,0,0,0
3,0,1,5.380000114,42.5,3,1,0,0,0,0,0,0,0
3,0,1,2.630000114,62.5,5,1,0,1,0,0,0,0,0
3,0,1,3.700000048,62.5,5,0,1,1,0,0,0,1,1
3,0,1,3.700000048,62.5,5,0,1,1,0,0,0,0,0
1,0,1,7.25,42.5,5,0,0,1,0,1,0,0,0
1,0,1,7.059999943,42.5,5,1,0,0,0,0,0,0,0
3,1,0,5.670000076,42.5,2,1,0,1,0,0,0,0,0
3,0,1,8.670000076,12.5,3,0,0,0,0,0,0,1,1
3,0,0,8.970000267,22.5,5,1,0,0,0,0,1,1,1
3,0,0,8.260000229,30,3,0,1,0,0,0,0,0,0
3,0,0,4.920000076,87.5,3,0,1,0,0,0,0,1,0
3,0,0,5.159999847,30,3,1,0,1,0,0,0,0,1
1,0,0,8.399999619,8.75,4,0,0,1,0,0,0,0,0
2,0,1,8,17.5,3,1,0,0,0,0,0,0,1
3,0,1,2.420000076,62.5,4,1,0,0,0,0,0,1,1
3,0,1,2,62.5,4,0,1,1,0,0,0,1,1
1,0,1,7.170000076,42.5,2,1,0,0,0,0,0,0,0
1,0,1,9.81000042,12.5,3,1,0,0,0,0,0,0,0
2,0,1,8.670000076,12.5,2,1,0,0,0,0,0,1,1
3,0,1,4.670000076,30,4,0,1,0,0,0,0,1,1
1,0,1,5.829999924,22.5,3,0,0,1,0,0,0,0,0
3,0,1,4.150000095,62.5,4,0,1,0,0,0,0,1,1
1,0,1,7.670000076,22.5,5,0,0,1,0,0,0,0,0
3,0,1,2.519999981,12.5,5,0,0,1,0,0,0,1,0
1,0,1,9.630000114,42.5,10,1,0,1,0,1,0,0,0
3,0,1,4.03000021,62.5,3,0,1,0,0,0,0,1,0
3,0,1,5.25,30,10,1,0,0,0,0,0,1,1
3,0,1,2,250,3,0,1,0,1,0,0,0,0
3,0,1,2,250,3,0,1,0,1,0,0,0,0
1,0,1,6,30,9,0,0,1,0,1,0,0,0
3,0,1,6.130000114,62.5,3,0,1,0,0,0,0,1,0
3,0,1,2.130000114,42.5,4,0,1,0,0,0,0,1,0
1,0,1,5.5,22.5,7,0,0,1,0,0,0,0,0
3,0,0,2.980000019,6.25,2,1,0,1,1,0,0,1,1
1,0,0,8.460000038,30,7,0,0,1,0,0,0,0,0
1,0,0,9.06000042,30,3,0,0,0,0,0,0,0,0
2,0,0,7.420000076,22.5,5,1,0,1,0,0,0,0,0
3,0,0,6.889999866,30,2,1,0,1,0,0,0,0,0
3,0,0,6.889999866,30,2,1,0,1,0,0,0,0,0
1,0,0,3.75,30,3,0,1,0,0,0,0,0,0
3,0,0,7.599999905,42.5,4,0,0,1,0,0,0,1,1
1,0,0,2.25,150,6,0,1,1,1,0,0,0,0
1,0,0,8.739999771,17.5,3,1,0,1,0,0,0,0,0
3,0,0,5.25,42.5,3,1,0,0,0,0,0,0,1
3,0,0,8.069999695,22.5,3,1,0,1,0,0,1,1,1
3,0,0,9.489999771,42.5,4,1,0,1,0,0,1,1,1
1,0,0,10.10000038,62.5,6,0,1,0,0,0,0,0,0
3,0,0,7.880000114,42.5,9,0,0,1,0,0,0,0,1
2,0,0,8.960000038,42.5,3,0,0,0,0,0,0,1,0
2,0,0,7.269999981,42.5,3,1,0,1,0,0,0,0,0
3,0,0,4.929999828,42.5,7,0,0,1,0,1,0,1,0
3,0,0,4.28000021,42.5,6,0,1,1,1,0,0,1,1
3,0,0,2.230000019,30,3,1,0,1,0,0,0,1,1
1,0,0,9.579999924,42.5,3,1,0,1,0,0,0,0,0
1,0,0,9.949999809,42.5,4,1,0,1,0,0,0,0,0
3,0,0,6.78000021,62.5,4,0,0,1,1,0,0,0,0
3,0,0,8.850000381,30,3,1,0,0,0,0,0,0,0
1,0,0,8.380000114,17.5,5,0,0,1,0,0,0,0,0
1,0,0,9.930000305,42.5,2,0,0,1,0,1,0,0,0
1,0,0,10.52999973,30,4,0,0,1,0,0,0,0,0
3,0,0,7.53000021,42.5,4,0,1,0,0,0,0,0,0
3,0,0,3.99000001,42.5,4,1,0,1,0,0,0,0,0
2,0,0,3,30,2,0,1,1,0,0,0,1,0
1,0,0,6.949999809,62.5,3,1,0,0,0,0,0,0,0
2,0,0,3.450000048,87.5,5,0,0,1,0,0,0,1,0
3,0,0,3.339999914,42.5,3,1,0,1,0,0,0,1,1
2,0,0,8.930000305,62.5,3,0,1,0,0,0,0,0,0
2,0,0,8.729999542,42.5,3,1,0,0,0,0,0,0,0
3,0,0,2.430000067,62.5,3,0,1,1,0,0,0,1,1
1,0,0,8.609999657,42.5,4,0,1,1,0,0,0,0,0
3,0,0,7.71999979,62.5,3,0,0,1,0,0,0,1,0
3,0,0,7.71999979,62.5,3,0,0,1,0,0,0,0,0
2,0,0,6.699999809,62.5,5,0,1,0,0,0,0,0,0
1,0,0,6.71999979,42.5,5,0,0,1,0,0,0,0,0
1,0,0,9.109999657,42.5,5,0,0,1,0,0,0,0,0
2,0,0,3.680000067,62.5,4,0,1,0,0,0,0,1,0
1,0,0,7.369999886,42.5,4,0,0,0,0,0,0,0,0
3,0,0,5.46999979,62.5,4,1,0,1,0,0,0,1,0
3,0,0,5.46999979,62.5,4,1,0,1,0,0,0,0,0
3,0,0,5.170000076,62.5,4,0,1,0,0,0,0,1,0
3,0,0,3.220000029,62.5,5,1,0,1,0,0,0,0,0
3,0,0,5.320000172,150,5,0,1,1,0,0,0,1,0
3,0,0,4.25,150,4,0,0,0,0,0,0,1,0
3,0,0,5.309999943,42.5,4,1,0,0,0,0,0,1,0
3,0,0,1.74000001,150,7,0,1,1,0,0,0,1,1
3,0,0,4.079999924,42.5,4,0,1,0,0,0,0,1,0
3,0,0,4.079999924,42.5,4,0,1,0,0,0,0,1,1
2,0,0,8.460000038,62.5,4,0,1,1,0,0,0,0,0
1,0,0,8.06000042,12.5,3,0,0,0,0,0,0,0,0
3,0,0,6.849999905,62.5,4,1,0,0,0,1,0,0,0
3,0,0,3.079999924,42.5,5,0,1,0,1,0,0,1,0
3,0,0,8.43999958,62.5,3,0,1,0,0,0,0,1,1
3,0,0,8.43999958,62.5,3,0,1,0,0,0,0,0,0
2,0,0,6.309999943,150,4,0,1,0,0,0,0,0,0
2,0,0,6.309999943,150,4,0,1,0,0,0,0,0,0
3,0,0,8.31000042,17.5,4,1,0,0,0,0,0,0,0
3,0,0,8.31000042,17.5,4,1,0,0,0,0,0,0,0
1,0,0,10.27000046,62.5,4,1,0,0,0,0,1,0,0
1,0,0,7.570000172,62.5,4,0,0,0,0,0,0,0,0
3,0,0,3.809999943,42.5,5,0,1,0,1,0,0,0,0
3,0,0,7.579999924,42.5,4,1,0,0,1,0,0,0,0
3,0,0,7.579999924,42.5,4,1,0,0,1,0,0,0,0
3,0,0,5.539999962,150,4,0,1,1,1,0,0,1,1
3,0,0,5.539999962,150,4,0,1,1,1,0,0,0,0
3,0,0,8.470000267,150,3,0,1,1,1,0,0,0,0
3,0,0,8.470000267,150,3,0,1,1,1,0,0,0,0
3,0,0,5.920000076,30,5,0,1,0,1,0,0,1,1
3,0,0,3.369999886,150,5,0,1,1,1,0,0,1,0
3,0,0,7.429999828,22.5,4,0,0,0,0,0,0,0,1
2,0,0,8.600000381,150,4,0,1,0,0,0,0,0,0
3,0,0,9.180000305,62.5,7,0,0,1,0,0,0,1,1
2,0,0,8.460000038,62.5,8,1,0,0,0,0,0,0,0
3,0,0,2.880000114,30,6,0,1,1,0,0,0,0,0
3,0,0,5.789999962,62.5,5,1,0,0,1,0,0,0,0
3,0,0,5.789999962,62.5,5,1,0,0,1,0,0,0,0
2,0,0,8.670000076,62.5,3,0,1,1,0,1,0,0,0
2,0,0,7.170000076,62.5,4,0,0,1,0,0,0,0,1
3,0,0,6.630000114,62.5,4,0,1,1,0,0,1,0,1
3,0,0,3.549999952,30,4,1,0,0,0,0,0,0,1
2,0,0,10.25,62.5,3,1,0,0,0,0,1,0,0
2,0,0,10.25,62.5,3,1,0,0,0,0,1,0,0
3,0,0,3.130000114,42.5,4,0,0,0,0,0,0,1,1
2,0,0,8.81000042,30,4,0,0,1,0,0,0,0,0
3,0,1,7.550000191,62.5,5,0,1,0,0,0,0,1,0
1,0,0,8.25,12.5,4,1,0,0,0,0,0,0,0
2,0,1,6.420000076,42.5,4,0,0,1,0,0,0,0,0
2,0,1,6.420000076,42.5,4,0,0,1,0,0,0,0,1
1,0,1,6.889999866,42.5,6,0,0,1,0,0,0,0,0
1,0,1,7.099999905,22.5,3,0,0,0,0,0,0,0,0
2,0,1,5.659999847,42.5,6,1,0,1,0,0,0,1,0
2,0,1,5.389999866,30,5,0,0,0,0,1,0,0,1
2,0,1,5.389999866,30,5,0,0,0,0,1,0,1,1
3,0,1,1.960000038,42.5,4,0,0,0,0,0,0,1,0
1,0,1,6.960000038,12.5,2,1,0,0,0,0,0,0,0
3,0,1,2.470000029,22.5,8,1,0,1,0,0,0,1,1
2,0,1,10.69999981,62.5,4,1,0,1,0,0,0,0,0
1,0,1,6.239999771,17.5,3,1,0,0,0,0,0,0,0
1,0,1,10.42000008,42.5,2,1,0,0,0,0,0,0,0
3,0,1,4.96999979,30,6,1,0,0,0,0,0,1,1
3,0,1,8.619999886,42.5,4,1,0,0,0,0,0,0,0
1,0,1,8.529999733,30,6,0,0,0,0,0,0,0,0
3,0,1,6.130000114,42.5,5,0,1,0,0,0,0,0,0
3,0,1,6.130000114,42.5,5,0,1,0,0,0,0,0,0
3,0,1,6.340000153,62.5,4,0,0,0,0,0,0,0,0
1,0,1,7.46999979,30,6,0,0,1,0,0,0,0,0
3,0,1,7.010000229,42.5,6,1,0,1,0,0,0,0,0
3,0,1,3.880000114,42.5,7,1,0,0,0,0,0,1,1
1,0,1,5.670000076,22.5,2,1,0,1,0,0,0,0,0
3,0,1,3.970000029,30,3,0,0,0,0,0,0,0,0
2,0,1,7.389999866,42.5,4,1,0,0,0,0,0,0,0
3,0,1,3.430000067,42.5,3,1,0,0,0,0,0,1,1
2,0,1,3.920000076,42.5,6,0,0,0,0,0,0,0,0
2,0,0,11.38000011,8.75,3,0,1,0,0,0,1,0,0
3,0,0,7.099999905,62.5,4,1,0,1,0,0,1,1,0
1,0,0,9.720000267,12.5,3,0,0,0,0,0,1,0,0
3,0,0,8.180000305,30,4,1,0,0,0,0,1,0,0
3,0,0,8.180000305,30,4,1,0,0,0,0,1,0,0
3,0,0,8.180000305,30,4,1,0,0,0,0,1,1,0
2,0,0,3.529999971,62.5,4,0,0,1,0,0,0,0,0
1,0,0,7.550000191,8.75,5,1,0,0,0,1,0,0,0
1,0,0,8.079999924,22.5,4,1,0,0,0,0,0,0,0
1,0,0,6.139999866,87.5,4,1,0,1,0,0,0,0,0
2,0,0,6.820000172,17.5,2,1,0,0,0,0,0,1,0
1,0,0,12.32999992,22.5,4,0,0,0,0,0,0,0,0
2,0,0,4.650000095,42.5,3,1,0,1,0,0,0,0,0
2,0,0,4.650000095,42.5,3,1,0,1,0,0,0,0,0
2,0,0,5.369999886,42.5,2,0,1,0,0,0,0,0,1
1,0,0,7.329999924,42.5,2,0,0,1,0,0,0,0,0
2,0,0,6.989999771,30,4,0,0,0,0,0,0,1,1
1,0,0,8.25,62.5,6,0,0,1,0,0,0,0,0
1,0,0,7.03000021,42.5,6,1,0,0,0,0,0,0,0
1,0,0,9.369999886,87.5,3,0,0,1,0,0,0,0,0
3,0,0,6.920000076,42.5,4,0,0,1,0,0,0,0,0
1,0,0,11.14000034,42.5,5,1,0,0,0,0,0,0,0
2,0,0,5.96999979,42.5,3,1,0,0,0,0,0,1,0
1,0,0,7.699999809,42.5,4,1,0,1,0,0,0,0,0
2,0,1,6.28000021,22.5,3,1,0,1,0,0,0,0,0
3,0,1,4.110000134,42.5,4,0,1,1,0,0,0,1,1
1,0,1,7.559999943,62.5,2,0,0,0,0,1,0,0,0
1,0,1,8.970000267,8.75,5,0,0,1,0,0,0,0,0
1,0,1,6.940000057,42.5,5,1,0,1,0,0,0,0,0
2,0,1,9.770000458,42.5,3,0,0,1,0,0,0,0,0
2,0,1,9.770000458,42.5,3,0,0,1,0,0,0,0,0
3,0,0,8.229999542,17.5,5,1,0,0,0,0,0,0,0
3,0,0,6.670000076,62.5,4,0,1,1,0,0,0,0,1
3,0,0,6.190000057,62.5,3,0,1,0,0,0,0,0,0
3,0,0,2.660000086,62.5,4,0,1,1,0,0,0,1,0
3,0,0,2.660000086,62.5,4,0,1,1,0,0,0,1,0
3,0,0,8.369999886,62.5,4,0,1,0,0,0,0,0,0
1,0,0,5.840000153,30,5,1,0,1,0,0,0,0,0
1,0,0,9.729999542,17.5,3,1,0,1,0,0,0,0,0
3,0,0,9.140000343,42.5,4,0,1,0,0,0,0,0,0
3,0,0,2,150,4,0,1,1,0,0,0,1,0
3,0,0,4.670000076,30,3,0,0,1,1,0,0,0,0
1,0,0,9,62.5,4,0,0,0,1,0,0,0,0
3,0,0,9.829999924,87.5,5,1,0,1,0,0,0,0,0
3,0,0,5.460000038,150,4,0,1,1,0,0,0,1,0
3,0,0,5.460000038,150,4,0,1,1,0,0,0,0,0
3,0,0,8.06000042,87.5,4,0,1,1,0,0,0,0,0
1,0,0,8.479999542,87.5,6,1,0,0,0,0,0,0,0
3,0,1,3.220000029,22.5,4,1,0,1,0,0,0,1,1
1,0,1,8.640000343,30,2,0,0,0,0,0,0,0,0
3,0,1,4.079999924,87.5,5,0,1,1,0,0,0,0,0
3,0,1,2.220000029,62.5,7,0,1,1,0,0,0,0,0
2,0,0,5.380000114,62.5,3,1,0,1,0,0,0,0,0
1,0,0,7.53000021,42.5,3,0,1,0,0,0,0,0,0
2,0,0,3.440000057,62.5,5,1,0,1,0,0,0,0,0
1,0,0,10.39000034,62.5,3,1,0,1,0,0,0,0,0
2,0,0,6.289999962,62.5,4,0,1,0,0,0,0,0,0
3,0,0,5.21999979,87.5,3,0,1,1,0,0,0,0,0
3,0,0,5.21999979,87.5,3,0,1,1,0,0,0,0,0
3,0,0,4.829999924,30,3,0,1,0,1,0,0,1,1
3,0,0,4.829999924,30,3,0,1,0,1,0,0,1,1
2,0,0,6.599999905,62.5,4,1,0,0,0,0,0,0,0
2,0,0,8.270000458,42.5,3,0,1,0,0,0,0,0,0
3,0,0,5.03000021,42.5,3,1,0,1,0,0,0,1,1
3,0,0,5.03000021,42.5,3,1,0,1,0,0,0,0,0
3,0,0,5.53000021,62.5,3,0,1,1,1,0,0,0,0
3,0,0,5.53000021,62.5,3,0,1,1,1,0,0,0,0
3,0,0,2.529999971,150,6,0,1,0,1,0,0,1,0
1,0,0,7.739999771,12.5,6,1,0,0,0,0,0,0,0
3,0,0,4.269999981,42.5,5,0,0,1,0,0,0,0,0
2,0,0,6.110000134,62.5,4,1,0,1,0,0,0,0,0
2,0,0,6.110000134,62.5,4,1,0,1,0,0,0,0,0
3,0,0,3.890000105,150,5,0,1,0,0,0,0,0,0
3,0,0,7.980000019,30,5,1,0,1,0,0,0,0,0
2,0,0,4.619999886,42.5,4,1,0,1,0,0,0,0,0
2,0,0,4.329999924,62.5,4,1,0,1,1,0,0,0,0
3,0,0,4.849999905,150,3,0,1,1,0,0,0,0,0
2,0,0,4.920000076,62.5,4,0,1,1,0,0,0,0,0
2,0,0,8.380000114,42.5,4,1,0,0,0,0,0,0,0
2,0,0,8.779999733,42.5,3,1,0,1,0,0,0,0,0
1,0,0,6.75,42.5,7,1,0,1,0,0,0,0,0
3,0,0,4.550000191,62.5,3,1,0,0,0,0,0,0,0
3,0,0,5.079999924,42.5,4,0,1,1,0,0,0,1,0
1,0,0,6.550000191,62.5,4,1,0,1,0,0,0,0,0
3,0,0,2.980000019,87.5,4,0,1,0,0,0,0,0,0
3,0,0,4.110000134,250,5,1,0,0,0,0,0,0,0
1,0,0,11.46000004,22.5,4,0,0,1,0,0,0,0,0
3,0,0,5.050000191,62.5,5,1,0,1,0,0,0,1,0
3,0,0,5.050000191,62.5,5,1,0,1,0,0,0,0,0
2,0,0,7.429999828,87.5,5,1,0,1,0,0,0,0,0
2,0,0,5.639999866,62.5,4,0,1,0,0,0,0,0,0
3,0,0,6.179999828,250,5,0,0,1,0,0,0,0,0
3,0,0,6.179999828,250,5,0,0,1,0,0,0,0,0
3,0,0,3.24000001,150,4,0,1,1,0,0,0,0,0
1,0,0,6.639999866,42.5,4,1,0,0,0,0,0,0,0
3,0,0,4.570000172,62.5,5,0,1,0,1,0,0,0,0
2,0,0,8.779999733,42.5,4,1,0,0,0,0,0,0,0
3,0,0,2.890000105,42.5,4,0,0,0,0,0,0,1,1
3,0,0,3.579999924,42.5,4,1,0,1,0,1,0,1,0
3,0,0,3.650000095,12.5,4,0,0,1,0,0,0,0,0
1,0,0,7.800000191,30,4,0,0,0,0,0,0,0,0
2,0,0,5.880000114,62.5,6,0,0,1,0,0,0,0,0
2,0,0,6.510000229,17.5,3,0,0,0,0,0,0,0,0
1,0,0,5.699999809,62.5,5,1,0,0,0,0,0,0,0
3,0,1,8.079999924,30,4,0,1,0,0,0,0,0,0
3,0,1,7,42.5,5,1,0,0,0,0,0,0,0
3,0,1,3.630000114,62.5,2,0,0,1,0,0,0,1,1
1,0,1,6,30,3,1,0,0,0,0,0,0,0
2,0,1,7.920000076,42.5,5,1,0,0,0,0,0,0,0
2,0,1,7.920000076,42.5,5,1,0,0,0,0,0,0,0
3,0,1,3.880000114,42.5,4,1,0,1,0,0,0,0,0
3,0,1,3.880000114,42.5,4,1,0,1,0,0,0,0,0
3,0,0,9.300000191,42.5,5,0,0,1,0,0,0,0,1
1,0,0,6.78000021,62.5,5,1,0,0,0,0,0,0,0
1,0,0,8.369999886,22.5,4,0,0,0,0,0,0,0,0
1,0,0,8.090000153,17.5,3,0,0,0,0,0,0,0,0
3,0,0,5.369999886,42.5,3,0,1,1,0,0,0,0,0
3,0,0,8.729999542,62.5,4,1,0,0,0,0,0,0,0
3,0,0,3.960000038,87.5,4,0,1,0,0,0,0,1,0
2,0,0,8.729999542,62.5,3,1,0,1,0,0,0,0,0
1,0,0,10.18000031,87.5,1,0,0,1,0,0,0,0,0
3,0,0,3.710000038,250,6,0,1,1,0,0,0,0,0
3,0,0,2.130000114,150,3,1,0,1,0,0,0,0,0
3,0,0,2.130000114,150,3,1,0,1,0,0,0,0,0
3,0,0,2.130000114,150,3,1,0,1,0,0,0,0,0
3,0,0,6.110000134,22.5,2,0,1,0,0,0,0,0,1
1,0,0,7.150000095,250,7,0,1,1,1,0,0,0,0
3,0,0,2.539999962,87.5,3,0,1,1,0,1,0,1,0
3,0,0,5.46999979,62.5,4,0,1,0,0,0,0,0,0
3,0,0,6.420000076,150,4,0,1,0,0,0,0,0,0
3,0,0,6.420000076,150,4,0,1,0,0,0,0,0,0
3,0,0,6.920000076,42.5,7,1,0,1,0,1,0,1,1
3,0,0,6.920000076,42.5,7,1,0,1,0,1,0,0,1
3,0,0,8.479999542,42.5,5,1,0,1,0,0,0,0,0
3,0,0,8.81000042,30,4,0,0,0,0,0,0,1,0
2,0,0,11.52999973,42.5,5,0,0,0,0,0,0,0,0
3,0,0,5.539999962,22.5,5,0,1,1,0,1,0,1,0
3,0,0,9.760000229,6.25,2,1,0,1,0,0,0,0,0
1,0,0,8.06000042,62.5,5,0,0,1,0,0,0,0,0
3,0,0,6.619999886,12.5,3,1,0,0,0,0,0,1,1
3,0,0,6.619999886,12.5,3,1,0,0,0,0,0,1,1
1,0,0,9.020000458,8.75,4,1,0,0,0,0,0,0,0
3,0,1,5.079999924,87.5,6,0,1,0,1,0,0,0,0
1,0,1,8.75,8.75,3,0,0,1,0,0,0,0,0
3,0,1,4.260000229,42.5,7,0,0,0,0,0,0,1,1
1,0,1,10.10999966,22.5,4,1,0,0,0,0,0,0,0
3,0,1,5.170000076,42.5,6,1,0,1,0,0,0,1,0
2,0,1,7.03000021,22.5,4,1,0,0,0,0,0,1,0
3,0,1,2.049999952,30,2,0,1,0,0,0,0,1,0
1,0,1,10.30000019,22.5,4,1,0,0,0,0,0,0,0
2,0,1,8,22.5,2,0,1,1,0,0,0,0,0
3,0,1,3.869999886,62.5,7,0,1,1,0,0,0,0,0
3,0,1,4.309999943,62.5,4,0,1,0,0,0,0,0,0
3,0,1,7.789999962,30,3,0,0,1,0,0,0,0,0
3,0,1,7.789999962,30,3,0,0,1,0,0,0,0,0
3,0,1,5.800000191,42.5,3,0,1,1,0,0,0,1,1
2,0,1,7.949999809,30,5,1,0,0,0,0,0,0,1
2,0,1,8.449999809,30,5,0,0,0,0,0,0,1,0
2,0,1,7.940000057,42.5,6,0,0,0,0,0,0,0,0
2,0,1,5.630000114,62.5,4,0,1,0,0,0,0,0,0
3,0,1,6.630000114,62.5,4,1,0,0,0,0,0,0,0
3,0,1,5.5,30,6,1,0,1,0,0,0,1,1
3,0,1,5.429999828,87.5,4,0,1,0,0,0,0,0,0
3,0,1,5.409999847,12.5,4,1,0,1,0,0,0,1,1
1,0,1,8.930000305,30,5,1,0,1,0,0,0,0,0
2,0,1,6.380000114,22.5,4,0,0,0,0,0,0,1,1
3,0,1,2.420000076,30,4,1,0,1,0,0,0,1,1
1,0,1,7.639999866,12.5,4,1,0,0,0,0,0,0,0
3,0,1,2.329999924,30,3,0,1,1,0,0,0,1,0
3,0,1,6.929999828,62.5,3,1,0,0,0,0,0,0,0
2,0,1,7.199999809,62.5,4,1,0,1,0,0,0,0,0
3,0,1,2.640000105,62.5,3,0,1,0,0,0,0,0,1
2,0,1,6.440000057,17.5,5,1,0,1,0,0,0,1,1
1,0,1,9.609999657,42.5,5,0,0,1,0,0,0,0,0
1,0,1,8.890000343,62.5,4,0,1,0,0,0,0,0,0
2,0,0,6.849999905,62.5,5,0,0,1,0,0,0,0,0
1,0,0,8.550000191,17.5,2,1,0,0,0,0,0,0,0
2,0,0,9.100000381,62.5,4,0,0,1,0,0,0,0,0
2,0,0,8.630000114,42.5,4,0,0,0,0,0,0,0,0
3,0,0,7.710000038,30,5,0,1,1,0,0,1,1,1
3,0,0,5.420000076,30,3,0,0,1,0,0,0,1,0
1,0,0,8.869999886,6.25,6,1,0,1,0,0,0,0,0
2,0,0,6.849999905,62.5,4,0,1,1,0,0,0,0,0
2,0,0,10.52000046,62.5,5,1,0,0,0,0,1,0,0
3,0,0,5.670000076,150,5,0,1,0,0,0,0,1,0
3,0,0,6.090000153,62.5,4,1,0,1,0,0,0,0,0
3,0,0,6.090000153,62.5,4,1,0,1,0,0,0,0,0
