id,t,lwage,occ,south,smsa,ind,exp,exp2,wks,ms,union,fem,blk,ed
59,3,7.3460102,0,0,1,1,28,784,48,1,0,0,0,17
59,4,7.4383798,0,0,1,1,29,841,47,1,0,0,0,17
59,5,7.4815602,0,0,1,1,30,900,46,1,0,0,0,17
59,6,7.6009002,0,0,1,1,31,961,48,1,0,0,0,17
59,7,7.6496902,0,0,1,1,32,1024,46,1,0,0,0,17
60,1,5.9763498,0,0,1,0,18,324,46,0,1,1,1,11
60,2,6.0402498,0,0,1,0,19,361,39,0,1,1,1,11
60,3,6.0402498,0,0,1,0,20,400,44,0,1,1,1,11
60,4,6.0402498,1,0,1,0,21,441,49,0,1,1,1,11
60,5,6.1202998,0,0,1,0,22,484,48,0,1,1,1,11
60,6,6.2185998,1,0,1,0,23,529,47,0,1,1,1,11
60,7,6.1717,1,0,1,0,24,576,43,0,1,1,1,11
61,1,6.7855902,0,0,1,0,24,576,50,0,1,1,0,17
61,2,6.8885698,0,0,1,0,25,625,51,0,0,1,0,17
61,3,6.8875499,0,0,1,0,26,676,51,0,0,1,0,17
61,4,6.9688501,0,0,1,0,27,729,50,0,0,1,0,17
61,5,6.8564601,0,0,1,0,28,784,22,0,0,1,0,17
61,6,6.7381501,0,0,1,0,29,841,41,0,0,1,0,17
61,7,7.1308999,0,0,1,0,30,900,26,0,0,1,0,17
62,1,6.5806398,1,1,0,0,7,49,50,1,0,0,0,16
62,2,6.8351798,1,1,0,1,8,64,50,1,0,0,0,16
62,3,6.9127402,1,1,0,1,9,81,50,1,0,0,0,16
62,4,6.9584498,1,1,0,1,10,100,50,1,0,0,0,16
62,5,6.9256001,1,1,0,1,11,121,49,1,0,0,0,16
62,6,7.2377801,1,1,0,1,12,144,49,1,0,0,0,16
62,7,7.2723999,1,1,0,1,13,169,49,1,0,0,0,16
63,1,6.9057498,0,0,0,0,11,121,50,1,0,0,0,17
63,2,6.9057498,0,0,0,0,12,144,49,1,0,0,0,17
63,3,7.4955401,0,0,0,0,13,169,50,1,0,0,0,17
63,4,7.5496101,0,0,0,0,14,196,49,1,0,0,0,17
63,5,7.52564,0,0,0,0,15,225,49,1,0,0,0,17
63,6,7.7288599,0,0,0,0,16,256,48,1,0,0,0,17
63,7,7.3664498,0,0,0,0,17,289,50,1,0,0,0,17
64,1,6.3561101,1,0,1,1,34,1156,44,1,0,0,0,12
64,2,6.4216199,1,0,1,1,35,1225,46,1,0,0,0,12
64,3,6.4769702,1,0,1,1,36,1296,49,1,0,0,0,12
64,4,6.5366902,1,0,1,1,37,1369,48,1,0,0,0,12
64,5,6.5510802,1,0,1,1,38,1444,45,1,0,0,0,12
64,6,6.6846099,1,0,1,1,39,1521,47,1,0,0,0,12
64,7,6.8023901,1,0,1,1,40,1600,50,1,0,0,0,12
65,1,6.5553598,1,0,1,1,30,900,46,1,1,0,0,8
65,2,6.6227398,1,0,1,1,31,961,44,1,1,0,0,8
65,3,6.72263,1,0,1,1,32,1024,45,1,1,0,0,8
65,4,6.7799201,1,0,1,1,33,1089,46,1,1,0,0,8
65,5,6.9382801,1,0,1,1,34,1156,36,1,1,0,0,8
65,6,7.03439,1,0,1,1,35,1225,45,1,1,0,0,8
65,7,7.0457802,1,0,1,1,36,1296,45,1,1,0,0,8
66,1,6.3081002,1,1,0,1,20,400,49,1,0,0,0,8
66,2,6.3969302,1,1,0,1,21,441,49,1,0,0,0,8
66,3,6.5176702,1,1,0,1,22,484,47,1,0,0,0,8
66,4,6.6107001,1,1,0,1,23,529,49,1,0,0,0,8
66,5,6.6871099,1,1,0,1,24,576,47,1,0,0,0,8
66,6,6.7707901,1,1,0,1,25,625,44,1,0,0,0,8
66,7,6.8564601,1,1,0,1,26,676,48,1,0,0,0,8
67,1,5.9661498,1,1,0,0,28,784,50,1,0,0,0,12
67,2,6.0282798,1,1,0,0,29,841,50,1,0,0,0,12
67,3,6.15273,1,1,0,0,30,900,49,1,0,0,0,12
67,4,6.2146101,1,1,0,0,31,961,50,1,0,0,0,12
67,5,6.3099198,1,1,0,0,32,1024,50,1,0,0,0,12
67,6,6.4457202,1,1,0,0,33,1089,50,1,0,0,0,12
67,7,6.4769702,1,1,0,0,34,1156,49,1,0,0,0,12
68,1,6.4583402,1,0,1,1,34,1156,40,1,1,0,0,12
68,2,6.5072799,1,0,1,1,35,1225,47,1,1,0,0,12
68,3,6.5680799,1,0,1,1,36,1296,42,1,1,0,0,12
68,4,6.6682301,1,0,1,1,37,1369,45,1,1,0,0,12
68,5,6.7557702,1,0,1,1,38,1444,47,1,1,0,0,12
68,6,6.8023901,1,0,1,1,39,1521,47,1,1,0,0,12
68,7,6.9565501,1,0,1,1,40,1600,46,1,1,0,0,12
69,1,6.40523,1,0,1,1,27,729,49,1,0,0,0,13
69,2,6.5567799,1,0,1,1,28,784,46,1,0,0,0,13
69,3,6.62007,1,0,1,1,29,841,47,1,0,0,0,13
69,4,6.62007,1,0,1,0,30,900,47,1,0,0,0,13
69,5,6.7031898,1,0,1,0,31,961,47,1,0,0,0,13
69,6,6.8351798,1,0,1,0,32,1024,48,1,0,0,0,13
69,7,6.93049,1,0,1,1,33,1089,48,1,0,0,0,13
70,1,6.4769702,0,0,1,0,8,64,49,1,0,0,0,16
70,2,6.4769702,0,0,1,0,9,81,48,1,0,0,0,16
70,3,6.62007,0,0,1,0,10,100,49,1,0,0,0,16
70,4,6.8023901,0,0,0,0,11,121,49,1,0,0,0,16
70,5,6.9077601,0,0,0,0,12,144,48,1,0,0,0,16
70,6,6.9077601,0,0,0,0,13,169,48,1,0,0,0,16
70,7,7.1701198,0,0,0,0,14,196,48,1,0,0,0,16
71,1,6.6970301,0,1,1,0,7,49,48,0,0,0,0,16
71,2,6.8023901,0,1,1,0,8,64,49,0,0,0,0,16
71,3,6.8976998,0,1,1,0,9,81,49,0,0,0,0,16
71,4,6.9565501,0,1,1,0,10,100,48,0,0,0,0,16
71,5,7.1308999,0,1,1,0,11,121,46,0,0,0,0,16
71,6,7.2442298,0,1,1,0,12,144,48,0,0,0,0,16
71,7,7.4018402,0,1,1,0,13,169,48,0,0,0,0,16
72,1,6.4769702,0,0,0,0,11,121,40,1,1,0,0,17
72,2,6.62007,0,0,0,0,12,144,40,1,1,0,0,17
72,3,6.62007,0,0,0,0,13,169,42,1,1,0,0,17
72,4,6.6846099,0,0,0,0,14,196,40,1,1,0,0,17
72,5,6.8564601,0,0,0,0,15,225,40,1,1,0,0,17
72,6,6.9077601,0,0,0,0,16,256,40,1,1,0,0,17
72,7,7.0030699,0,0,0,0,17,289,42,1,1,0,0,17
73,1,6.4614701,1,0,1,0,13,169,49,1,1,0,0,16
73,2,6.6554399,1,0,1,0,14,196,49,1,1,0,0,16
73,3,6.7345901,1,0,1,0,15,225,49,1,1,0,0,16
73,4,6.8134398,0,0,1,0,16,256,48,1,1,0,0,16
73,5,6.9147301,0,0,1,0,17,289,47,1,1,0,0,16
73,6,6.8533001,0,0,1,0,18,324,47,1,1,0,0,16
73,7,7.1131401,0,0,1,0,19,361,47,1,1,0,0,16
74,1,5.4161,1,1,0,1,3,9,51,0,0,0,0,13
74,2,5.5214601,1,1,0,1,4,16,51,0,0,0,0,13
74,3,5.5984201,1,1,0,1,5,25,51,0,0,0,0,13
74,4,5.7037802,0,1,0,0,6,36,45,0,0,0,0,13
74,5,5.7683201,0,1,0,0,7,49,50,0,0,0,0,13
74,6,5.8860998,1,1,0,0,8,64,50,0,0,0,0,13
74,7,5.8579302,1,1,0,0,9,81,52,0,0,0,0,13
75,1,5.6698799,1,1,0,1,23,529,36,1,0,0,1,8
75,2,5.9914598,1,1,0,1,24,576,51,1,0,0,1,8
75,3,6.0867701,1,1,0,1,25,625,51,1,0,0,1,8
75,4,6.17379,1,1,0,1,26,676,24,1,0,0,1,8
75,5,6.2557502,1,1,0,1,27,729,50,1,0,0,1,8
75,6,6.4377499,1,1,0,1,28,784,51,1,0,0,1,8
75,7,6.4457202,1,1,0,1,29,841,47,1,0,0,1,8
76,1,5.1647902,1,0,1,0,9,81,51,1,0,0,0,13
76,2,5.6276202,0,0,1,0,10,100,47,1,0,0,0,13
76,3,5.8435402,1,0,0,0,11,121,50,1,0,0,0,13
76,4,5.96101,1,0,0,0,12,144,48,1,0,0,0,13
76,5,6.0282798,1,0,0,0,13,169,47,1,1,0,0,13
76,6,6.15273,1,0,0,0,14,196,47,1,1,0,0,13
76,7,6.24611,1,0,0,0,15,225,49,1,0,0,0,13
77,1,5.5214601,0,1,0,0,10,100,48,1,0,0,0,10
77,2,5.7037802,1,1,0,0,11,121,52,1,0,0,0,10
77,3,6.2045598,1,1,0,1,12,144,51,1,0,0,0,10
77,4,6.0591202,1,1,0,0,13,169,50,1,0,0,0,10
77,5,6.1984801,1,1,0,0,14,196,39,1,0,0,0,10
77,6,6.1612101,1,1,0,1,15,225,29,1,0,0,0,10
77,7,6.2803998,1,1,0,0,16,256,39,1,0,0,0,10
78,1,5.7037802,1,0,0,0,37,1369,44,1,0,0,0,12
78,2,5.7838302,1,1,1,0,38,1444,52,0,0,0,0,12
78,3,5.7838302,1,1,1,0,39,1521,46,0,0,0,0,12
78,4,6.1633101,1,1,1,0,40,1600,48,0,0,0,0,12
78,5,6.2146101,1,1,1,0,41,1681,49,0,0,0,0,12
78,6,6.2146101,1,1,1,0,42,1764,50,0,0,0,0,12
78,7,6.3099198,1,1,1,0,43,1849,50,0,0,0,0,12
79,1,5.4293499,1,0,0,0,10,100,50,0,0,1,0,8
79,2,5.47227,1,0,0,0,11,121,50,0,0,1,0,8
79,3,5.6454501,1,0,0,0,12,144,50,0,0,1,0,8
79,4,5.6869798,1,0,0,0,13,169,50,0,0,1,0,8
79,5,5.8579302,1,0,0,0,14,196,37,0,0,1,0,8
79,6,5.9532399,1,0,0,0,15,225,50,0,0,1,0,8
79,7,6.0520902,1,0,0,0,16,256,50,0,0,1,0,8
80,1,6.7452402,0,0,0,1,5,25,48,1,0,0,0,17
80,2,6.81674,0,0,0,1,6,36,50,1,0,0,0,17
80,3,6.6592898,0,0,0,1,7,49,50,1,0,0,0,17
80,4,7.0900798,0,0,0,1,8,64,50,1,0,0,0,17
80,5,7.0791798,0,0,0,1,9,81,50,1,0,0,0,17
80,6,6.9847202,0,0,0,1,10,100,50,1,0,0,0,17
80,7,7.26193,0,0,0,1,11,121,50,1,0,0,0,17
81,1,6.3543701,1,0,1,0,6,36,46,1,1,0,0,16
81,2,6.3368301,1,0,1,0,7,49,48,1,1,0,0,16
81,3,6.4377499,1,0,1,0,8,64,47,1,1,0,0,16
81,4,6.3969302,1,0,1,0,9,81,49,1,1,0,0,16
81,5,7.2334599,0,0,1,0,10,100,49,1,0,0,0,16
81,6,7.35883,0,0,1,0,11,121,49,1,0,0,0,16
81,7,7.1731901,1,0,1,0,12,144,50,1,0,0,0,16
82,1,6.62007,1,1,0,0,22,484,50,1,1,0,0,12
82,2,6.6656799,1,1,0,0,23,529,49,1,1,0,0,12
82,3,6.8145399,1,1,0,0,24,576,44,1,1,0,0,12
82,4,6.8885698,1,1,0,0,25,625,38,1,1,0,0,12
82,5,6.9575,1,1,0,0,26,676,49,1,1,0,0,12
82,6,6.9334202,1,1,0,0,27,729,50,1,1,0,0,12
82,7,7.0656099,1,1,0,0,28,784,36,1,1,0,0,12
83,1,6.1224899,1,0,1,0,12,144,47,0,1,0,0,12
83,2,6.0890398,1,0,1,0,13,169,46,0,1,0,0,12
83,3,6.2915702,1,0,1,0,14,196,47,0,1,0,0,12
83,4,6.3969302,1,0,1,0,15,225,42,0,1,0,0,12
83,5,6.4907198,1,0,1,0,16,256,48,0,1,0,0,12
83,6,6.5971498,1,0,1,0,17,289,47,0,1,0,0,12
83,7,6.5638599,1,0,1,0,18,324,46,0,1,0,0,12
84,1,6.5861702,0,1,1,0,38,1444,42,1,0,0,1,17
84,2,6.62007,0,1,1,0,39,1521,34,1,0,0,1,17
84,3,6.62007,0,1,1,0,40,1600,48,1,0,0,1,17
84,4,6.4019198,0,1,1,0,41,1681,46,1,0,0,1,17
84,5,6.77422,0,1,1,0,42,1764,49,1,0,0,1,17
84,6,6.9256001,0,1,1,0,43,1849,34,1,0,0,1,17
84,7,6.7007298,0,1,1,0,44,1936,47,1,0,0,1,17
85,1,6.1633101,1,0,0,1,15,225,51,1,1,0,0,7
85,2,6.2265401,1,0,0,1,16,256,49,1,1,0,0,7
85,3,6.3207698,1,0,0,1,17,289,50,1,1,0,0,7
85,4,6.4552002,1,0,0,1,18,324,50,0,1,0,0,7
85,5,6.5147099,1,0,0,1,19,361,48,0,1,0,0,7
85,6,6.62007,1,0,0,1,20,400,50,0,1,0,0,7
85,7,6.6682301,1,0,0,1,21,441,49,0,1,0,0,7
86,1,6.2146101,0,1,1,0,3,9,37,0,0,1,0,12
86,2,6.7153802,0,1,1,0,4,16,49,0,0,1,0,12
86,3,6.4377499,0,1,1,0,5,25,38,0,0,1,0,12
86,4,6.6567302,0,1,1,0,6,36,49,0,0,1,0,12
86,5,6.6592898,0,1,1,1,7,49,39,0,0,1,0,12
86,6,6.86485,0,1,1,1,8,64,51,0,0,1,0,12
86,7,6.6528602,0,1,1,0,9,81,48,0,0,1,0,12
87,1,6.54247,1,0,1,0,12,144,41,1,1,0,0,14
87,2,6.6025901,1,0,1,0,13,169,49,1,1,0,0,14
87,3,6.7464099,1,0,1,0,14,196,32,1,1,0,0,14
87,4,6.86485,1,0,1,0,15,225,50,1,1,0,0,14
87,5,6.9584498,1,0,1,0,16,256,46,1,1,0,0,14
87,6,7.0139198,1,0,1,0,17,289,49,1,1,0,0,14
87,7,7.1155801,1,0,1,0,18,324,49,1,1,0,0,14
88,1,6.3699002,0,0,1,1,5,25,49,1,0,0,0,15
88,2,6.3969302,0,0,1,1,6,36,48,1,0,0,0,15
88,3,6.5596199,0,0,1,1,7,49,48,1,0,0,0,15
88,4,6.73102,0,0,1,0,8,64,48,1,0,0,0,15
88,5,6.86485,0,0,1,0,9,81,48,1,0,0,0,15
88,6,7.1546202,0,0,1,1,10,100,47,1,0,0,0,15
88,7,7.2723999,0,0,1,1,11,121,49,1,0,0,0,15
89,1,6.0520902,0,0,0,0,11,121,48,1,0,0,1,12
89,2,6.0234499,0,0,0,0,12,144,47,1,0,0,1,12
89,3,6.3099198,0,0,0,0,13,169,50,1,0,0,1,12
89,4,6.3801198,0,0,1,0,14,196,50,1,0,0,1,12
89,5,6.6592898,0,0,1,0,15,225,49,1,0,0,1,12
89,6,6.6846099,0,0,1,0,16,256,49,1,0,0,1,12
89,7,6.7393398,0,0,1,0,17,289,49,1,0,0,1,12
90,1,6.2146101,0,0,1,0,1,1,48,0,0,1,0,12
90,2,6.2146101,0,0,1,0,2,4,48,0,0,1,0,12
90,3,6.3099198,0,0,1,0,3,9,48,0,0,1,0,12
90,4,6.3969302,0,0,1,0,4,16,48,0,0,1,0,12
90,5,6.2146101,0,0,1,0,5,25,47,0,0,1,0,12
90,6,6.3969302,0,0,1,0,6,36,47,0,0,1,0,12
90,7,6.6528602,0,0,1,0,7,49,49,0,0,1,0,12
91,1,6.3438802,1,0,1,0,10,100,39,1,1,0,0,7
91,2,6.4134598,1,0,1,1,11,121,21,1,1,0,0,7
91,3,6.7274299,1,0,1,1,12,144,40,1,1,0,0,7
91,4,6.7650399,1,0,1,1,13,169,50,1,1,0,0,7
91,5,6.8564601,1,0,1,1,14,196,50,1,1,0,0,7
91,6,7.0030699,1,0,1,1,15,225,43,1,1,0,0,7
91,7,7.1701198,1,0,1,1,16,256,42,1,1,0,0,7
92,1,6.4769702,1,1,0,0,5,25,50,1,1,0,0,14
92,2,6.5861702,1,1,0,0,6,36,49,1,1,0,0,14
92,3,6.7333999,1,1,0,0,7,49,45,1,1,0,0,14
92,4,6.8134398,1,1,0,0,8,64,38,1,1,0,0,14
92,5,6.9612999,1,1,0,0,9,81,48,1,1,0,0,14
92,6,6.50279,0,1,0,0,10,100,17,1,0,0,0,14
92,7,6.7019601,0,1,0,0,11,121,47,1,1,0,0,14
93,1,5.9914598,1,1,0,1,33,1089,49,1,1,0,0,7
93,2,6.1779399,1,1,0,1,34,1156,34,1,0,0,0,7
93,3,6.1779399,1,1,0,1,35,1225,51,1,0,0,0,7
93,4,6.3969302,1,1,0,1,36,1296,50,1,1,0,0,7
93,5,6.5012898,1,1,0,1,37,1369,50,1,1,0,0,7
93,6,6.6066499,1,1,0,1,38,1444,46,1,1,0,0,7
93,7,6.9077601,1,1,0,1,39,1521,31,1,1,0,0,7
94,1,6.7912202,0,0,1,0,11,121,36,1,1,0,0,17
94,2,6.84588,0,0,1,0,12,144,36,1,1,0,0,17
94,3,6.8721299,0,0,1,0,13,169,38,1,1,0,0,17
94,4,6.9565501,0,0,1,0,14,196,36,1,1,0,0,17
94,5,7.0967202,0,0,1,0,15,225,38,1,1,0,0,17
94,6,7.16085,0,0,1,0,16,256,41,1,1,0,0,17
94,7,7.16085,0,0,1,0,17,289,34,1,1,0,0,17
95,1,6.2841301,1,0,1,1,37,1369,48,1,1,0,0,8
95,2,6.32794,1,0,1,1,38,1444,48,1,1,0,0,8
95,3,6.4769702,1,0,1,1,39,1521,35,1,1,0,0,8
95,4,6.5042901,1,0,1,1,40,1600,47,1,1,0,0,8
95,5,6.5875502,1,0,1,1,41,1681,46,1,1,0,0,8
95,6,6.7650399,1,0,1,1,42,1764,47,1,1,0,0,8
95,7,6.8101401,1,0,1,1,43,1849,47,1,1,0,0,8
96,1,6.9057498,0,0,1,1,29,841,50,1,0,0,0,16
96,2,6.9057498,0,0,1,1,30,900,50,1,0,0,0,16
96,3,7.3460102,0,0,1,1,31,961,50,1,0,0,0,16
96,4,7.20786,0,0,1,1,32,1024,49,1,0,0,0,16
96,5,7.5229402,0,0,1,1,33,1089,49,1,0,0,0,16
96,6,7.6760101,0,0,1,1,34,1156,48,1,0,0,0,16
96,7,7.7832198,0,0,1,1,35,1225,49,1,0,0,0,16
97,1,6.1092501,1,1,0,0,30,900,39,1,0,0,0,11
97,2,6.2265401,1,1,0,0,31,961,50,1,0,0,0,11
97,3,6.31355,1,1,0,0,32,1024,50,1,0,0,0,11
97,4,6.4199901,1,1,0,0,33,1089,49,1,0,0,0,11
97,5,6.5147099,1,1,0,0,34,1156,49,0,0,0,0,11
97,6,6.6280398,1,1,0,0,35,1225,49,0,0,0,0,11
97,7,6.8319502,1,1,0,0,36,1296,48,0,0,0,0,11
98,1,6.7274299,0,1,1,1,16,256,50,1,0,0,0,17
98,2,6.8976998,0,1,1,1,17,289,52,1,0,0,0,17
98,3,6.9837899,0,1,1,0,18,324,52,1,0,0,0,17
98,4,7.0791798,0,1,1,1,19,361,52,1,0,0,0,17
98,5,7.1701198,0,1,1,1,20,400,50,1,0,0,0,17
98,6,7.1475601,0,1,1,1,21,441,50,1,0,0,0,17
98,7,7.36518,0,1,1,1,22,484,50,1,0,0,0,17
99,1,5.7807398,1,0,1,1,12,144,49,0,0,0,0,12
99,2,5.8260002,1,0,1,1,13,169,49,0,0,0,0,12
99,3,5.8464398,1,0,1,1,14,196,50,0,0,0,0,12
99,4,5.9558401,1,0,1,1,15,225,45,0,0,0,0,12
99,5,6.0661101,1,0,1,1,16,256,47,0,0,0,0,12
99,6,6.19032,0,0,1,1,17,289,45,0,0,0,0,12
99,7,6.2363701,1,0,1,1,18,324,49,0,0,0,0,12
100,1,5.9914598,1,0,1,0,8,64,44,1,0,0,0,11
100,2,6.1092501,1,0,1,0,9,81,51,1,0,0,0,11
100,3,6.3969302,1,0,1,0,10,100,51,1,0,0,0,11
100,4,6.3969302,1,0,1,0,11,121,51,1,0,0,0,11
100,5,6.4769702,1,0,1,0,12,144,50,1,0,0,0,11
100,6,6.4769702,1,0,1,0,13,169,51,1,0,0,0,11
100,7,6.5510802,1,0,1,0,14,196,51,1,0,0,0,11
101,1,6.6970301,1,0,1,1,29,841,47,1,0,0,0,14
101,2,6.7968202,1,0,1,1,30,900,47,1,0,0,0,14
101,3,6.89467,1,0,1,1,31,961,36,1,0,0,0,14
101,4,6.9688501,1,0,1,1,32,1024,46,1,0,0,0,14
101,5,6.9256001,0,0,1,1,33,1089,43,0,0,0,0,14
101,6,7.1800699,1,0,1,1,34,1156,44,1,0,0,0,14
101,7,7.17242,0,0,1,1,35,1225,45,1,0,0,0,14
102,1,6.6846099,0,0,1,1,3,9,50,0,0,0,0,17
102,2,6.8023901,0,0,1,1,4,16,50,0,0,0,0,17
102,3,6.9077601,0,0,1,1,5,25,49,0,0,0,0,17
102,4,7.0475202,0,0,1,1,6,36,48,0,0,0,0,17
102,5,7.0475202,0,0,1,1,7,49,49,0,0,0,0,17
102,6,7.31322,0,0,1,1,8,64,49,0,0,0,0,17
102,7,7.4383798,0,0,1,1,9,81,49,0,0,0,0,17
103,1,6.3099198,0,0,1,0,14,196,35,1,0,0,0,16
103,2,6.5861702,0,0,1,0,15,225,35,1,0,0,0,16
103,3,6.62007,0,0,1,0,16,256,44,1,0,0,0,16
103,4,6.9077601,0,0,1,0,17,289,43,1,0,0,0,16
103,5,6.9660201,0,0,1,0,18,324,42,1,0,0,0,16
103,6,7.0690198,0,0,1,0,19,361,42,1,0,0,0,16
103,7,6.9565501,0,0,1,0,20,400,43,1,0,0,0,16
104,1,5.7365699,1,1,1,1,17,289,52,0,0,0,0,7
104,2,5.8141298,1,1,1,1,18,324,51,0,0,0,0,7
104,3,5.8999,1,1,1,1,19,361,50,0,0,0,0,7
104,4,5.9401698,1,1,1,1,20,400,50,0,0,0,0,7
104,5,6.1312299,1,1,1,1,21,441,50,0,0,0,0,7
104,6,6.1312299,1,1,1,1,22,484,49,0,0,0,0,7
104,7,6.1092501,1,1,1,1,23,529,48,0,0,0,0,7
105,1,6.67203,0,1,1,0,11,121,49,0,0,0,0,14
105,2,6.84268,0,1,1,0,12,144,48,0,0,0,0,14
105,3,6.8405499,0,1,1,0,13,169,47,0,0,0,0,14
105,4,6.8564601,0,1,1,0,14,196,48,0,0,0,0,14
105,5,6.9948502,0,1,1,0,15,225,49,0,0,0,0,14
105,6,7.05618,0,1,1,0,16,256,46,1,0,0,0,14
105,7,7.2970901,0,1,1,0,17,289,47,1,0,0,0,14
106,1,6.36303,0,1,1,0,6,36,49,1,0,0,0,12
106,2,6.4769702,0,1,1,0,7,49,51,1,0,0,0,12
106,3,6.5722799,0,1,1,0,8,64,50,1,0,0,0,12
106,4,6.6592898,0,1,1,0,9,81,49,1,0,0,0,12
106,5,6.8023901,0,1,1,0,10,100,49,1,0,0,0,12
106,6,6.5889301,0,1,1,0,11,121,48,1,0,0,0,12
106,7,6.7684898,0,1,1,1,12,144,49,1,0,0,0,12
107,1,6.9057498,0,0,1,1,31,961,47,1,0,0,0,12
107,2,6.9057498,0,0,1,1,32,1024,48,1,0,0,0,12
107,3,7.1308999,0,0,1,1,33,1089,48,1,0,0,0,12
107,4,7.1308999,0,0,1,1,34,1156,45,1,0,0,0,12
107,5,7.31322,0,0,1,1,35,1225,41,1,0,0,0,12
107,6,7.3297501,0,0,1,1,36,1296,42,1,0,0,0,12
107,7,7.4955401,0,0,1,1,37,1369,47,1,0,0,0,12
108,1,6.24611,1,0,0,1,15,225,31,1,1,0,0,12
108,2,6.2146101,1,0,0,1,16,256,51,1,0,0,0,12
108,3,6.4769702,1,0,0,1,17,289,45,1,1,0,0,12
108,4,6.4967699,1,0,0,1,18,324,49,1,1,0,0,12
108,5,6.6147299,1,0,0,1,19,361,48,1,1,0,0,12
108,6,6.7452402,1,0,0,1,20,400,47,1,1,0,0,12
108,7,7.1308999,1,0,0,1,21,441,45,1,1,0,0,12
109,1,6.7452402,0,0,1,1,25,625,48,1,1,0,0,12
109,2,6.8134398,0,0,1,1,26,676,48,1,0,0,0,12
109,3,6.8721299,0,0,1,1,27,729,48,1,0,0,0,12
109,4,7.1066098,0,0,1,1,28,784,47,1,0,0,0,12
109,5,7.2442298,0,0,1,1,29,841,47,1,0,0,0,12
109,6,7.2997999,1,0,1,1,30,900,47,1,0,0,0,12
109,7,7.3777599,0,0,1,1,31,961,49,1,0,0,0,12
110,1,6.5072799,0,0,1,1,37,1369,47,1,1,0,0,12
110,2,6.5510802,0,0,1,1,38,1444,46,1,1,0,0,12
110,3,6.8772998,0,0,1,1,39,1521,46,1,1,0,0,12
110,4,6.5510802,0,0,1,1,40,1600,46,1,1,0,0,12
110,5,7.0475202,0,0,1,1,41,1681,47,1,1,0,0,12
110,6,6.8341098,0,0,1,1,42,1764,47,1,1,0,0,12
110,7,6.7452402,0,0,1,1,43,1849,40,1,1,0,0,12
111,1,6.1092501,1,0,0,0,6,36,50,0,0,0,0,13
111,2,6.31355,1,0,0,0,7,49,49,0,0,0,0,13
111,3,6.45362,1,0,0,0,8,64,49,0,0,0,0,13
111,4,6.6846099,0,0,1,0,9,81,49,0,0,0,0,13
111,5,6.7912202,0,0,1,0,10,100,51,0,0,0,0,13
111,6,6.8351798,0,0,1,0,11,121,52,0,0,0,0,13
111,7,6.9679098,0,0,1,0,12,144,49,0,0,0,0,13
112,1,6.9057498,0,0,1,0,19,361,49,0,0,0,0,13
112,2,6.9057498,0,0,1,0,20,400,49,0,0,0,0,13
112,3,7.1107001,0,0,1,0,21,441,49,0,0,0,0,13
112,4,7.2513399,0,0,1,0,22,484,48,0,0,0,0,13
112,5,7.3460102,0,0,1,0,23,529,46,0,0,0,0,13
112,6,7.3460102,0,0,1,0,24,576,46,0,0,0,0,13
112,7,7.2997999,0,0,1,0,25,625,48,0,0,0,0,13
113,1,6.9057498,0,0,1,0,27,729,39,1,0,0,0,17
113,2,6.9057498,0,0,1,0,28,784,36,1,0,0,0,17
113,3,7.1701198,0,0,1,0,29,841,50,1,0,0,0,17
113,4,7.4552999,0,0,1,0,30,900,48,1,0,0,0,17
113,5,7.5600801,0,0,1,0,31,961,48,1,0,0,0,17
113,6,7.3721199,0,0,1,0,32,1024,39,1,0,0,0,17
113,7,7.7557702,0,0,1,0,33,1089,39,1,0,0,0,17
114,1,6.2897201,0,0,1,0,29,841,50,1,0,0,0,17
114,2,6.3613,0,0,1,0,30,900,50,1,0,0,0,17
114,3,6.4361501,0,0,0,0,31,961,50,1,0,0,0,17
114,4,6.4345498,0,0,0,0,32,1024,50,1,0,0,0,17
114,5,6.4118199,0,0,0,0,33,1089,49,1,0,0,0,17
114,6,6.3699002,0,0,0,0,34,1156,49,1,0,0,0,17
114,7,6.4677,0,0,0,0,35,1225,49,1,0,0,0,17
115,1,6.6945601,0,0,0,1,14,196,49,1,0,0,0,12
115,2,6.7684898,0,0,0,1,15,225,49,1,0,0,0,12
115,3,6.9077601,0,0,0,1,16,256,49,1,0,0,0,12
115,4,7.03966,0,0,0,1,17,289,49,1,0,0,0,12
115,5,7.0255399,0,0,0,1,18,324,49,1,0,0,0,12
115,6,7.2276602,0,0,0,1,19,361,49,1,0,0,0,12
115,7,7.2122898,1,0,0,1,20,400,48,1,0,0,0,12
116,1,6.74052,1,0,0,1,14,196,50,1,1,0,0,14
116,2,6.8297901,1,0,0,1,15,225,50,1,1,0,0,14
116,3,6.8023901,1,0,0,1,16,256,49,1,1,0,0,14
116,4,6.94698,1,0,0,1,17,289,48,1,1,0,0,14
116,5,7.0103102,1,0,0,1,18,324,50,1,1,0,0,14
116,6,7.1356902,1,0,0,1,19,361,49,1,1,0,0,14
116,7,7.0681701,1,0,0,1,20,400,48,1,1,0,0,14
117,1,6.5792499,0,0,1,0,14,196,38,0,0,1,0,17
117,2,6.3969302,0,0,1,0,15,225,36,0,1,1,0,17
117,3,6.62007,0,0,1,0,16,256,39,0,1,1,0,17
117,4,6.7093,0,0,1,0,17,289,42,0,1,1,0,17
117,5,6.7684898,0,0,1,0,18,324,39,0,1,1,0,17
